Post title,Created date,Engagement rate
"⏰ Three days to go for our next meetup ⏰ 

How do we deploy AI systems that optimize energy use, while reducing their own environmental impact? Join us for a deep technical dive in Amsterdam! 

We’re bringing together experts who are tackling this challenge head-on! 

David Kohnstamm will bring you a fresh take on why the push for efficiency in AI infrastructure might be backfiring (and what we should focus on instead). 

Wilco Burggraaf will guide you through practical methods for tracking AI’s energy footprint, using real-time CO₂ monitoring, the SCI formula, and Kubernetes-based energy tracking.

Robert Keus and Cas Burggraaf will share their practical approach to building a scalable AI platform. They’ll explore practical architectural choices, focusing on containerization to ensure your AI infrastructure can scale as your needs grow. 

See you there! ",05/12/2025,0.02823920175433159
"💡 Ahead of our upcoming May events, let’s spark the conversation on this month’s theme: AI x Energy 💡 

👉 Cast your vote and join us in person here: 
Meetup: AI & Energy — Smarter Power for a Smarter Future 
📍 Tolhuistun, Amsterdam  🗓️ May 15 (18:00-21:00) 
Register here: https://lnkd.in/eiF-kivM

Workshop: Energy efficient soil flow simulation and optimization 
📍 Microlab, Rotterdam  🗓️ May 22 (18:00-21:00) 
Register here: https://lnkd.in/egFwy2Ez",05/07/2025,0.02846975065767765
"We took Nvidia’s Cosmos model for a spin and created a realistic driving simulation in Amsterdam 🚘 

Advancements in machine learning show that even relatively small models (like the 7B-parameter Cosmos) can generate diverse, physically plausible synthetic data, scenarios, and even entire worlds on demand.

This capability enables developers to test AI systems across billions of virtual kilometers and countless scenarios — leading to safer, more capable AI for real-world applications like driving.

What's your take on this? Drop a comment and join the discussion 👇 

Find the full podcast, featuring Evertjan Peer and Cascha V., here: https://lnkd.in/dhj5qyFE

#AI #AIsimulation",05/07/2025,0.08495575189590454
"🚀Join us at PyData Amsterdam on September 24-26🚀

At KickstartAI, we’re all about bridging the gap between AI ideas and real-world impact — which is why we’re happy to support PyData Amsterdam 2025 as a sponsor! The event offers a great opportunity to exchange ideas, inspire collaborations, and explore how AI can move from theory to practice.

This year, you’ll find us on stage (speaker announcement coming soon!) and at our community booth — a space to meet, discuss all things AI, and grab a coffee with fellow engineers, data scientists, and innovators. 

We’re excited to meet you this September — see you there? 

#PDAmsterdam2025 #KickstartAI #AICommunity",05/07/2025,0.04885057359933853
"Do you think we’re closer than ever to living in truly smart cities? 

As Evertjan Peer and Cascha V. discussed on our latest podcast, we’re now at the convergence point of three key advancements: 

➡️ More predictive simulators that better mirror real-world outcomes. 
➡️ More robust AI perception models (especially for vision) that can handle the differences between simulation and reality.
➡️ More compute-efficient methods for running large-scale simulations and generating realistic training data. 

🎧 Listen to the full podcast here: https://lnkd.in/dhj5qyFE  ",05/06/2025,0.06811145693063736
"Meet Evertjan P., Tech Lead at KickstartAI — and discover how he's helping turn bold AI ideas into solutions with real-world impact! 

Get his full story in the blog (link in comments) 👇 ",05/02/2025,0.1025308221578598
"📢  We’re kicking off May with two upcoming events exploring a hot topic: AI x Energy. 

You know the challenge: how do we make AI part of a sustainable energy future — and not an energy drain? 

Join our events and be part of the solution! 

➡️ Meetup: AI & Energy — Smarter Power for a Smarter Future
📍 Tohluistuin, Amsterdam
🗓️ May 15 (18:00-21:00) 
👉 Register here: https://lnkd.in/eiF-kivM

➡️ Workshop: Energy efficient soil flow simulation and optimization (KickstartAI x Boskalis) 
📍 Microlab, Rotterdam 
🗓️ May 22 (18:00-21:00)
👉 Register here: https://lnkd.in/egFwy2Ez

#AI #AIinEnergy #EnergyTransition #SustainableAI",05/01/2025,0.06136820837855339
"🗣️ Applications for this year’s National AI Challenge are open!

Together with AI Coalitie 4 Nederland | AIC4NL, we’re calling on organizations looking to use AI to solve some of the world’s most pressing societal challenges. This is your chance to create solutions that drive real change and improve people’s lives!

Following a successful 2024 edition, this year, we’ll select two winners and work with them on two separate projects.

💡 Who can apply? 
Private, public, or social organisations that are (or interested in becoming) members of AIC4NL.

Selection criteria: 
➡️ Relevance and urgency of the problem
➡️ Available support by your organisation
➡️ Feasibility
➡️ Impact and scalability
➡️ Willingness to share the results

Why join? 
✅ Develop a working AI solution for your organization together with experts
✅ Make social impact 
✅ Gain access to technical expertise, project support, and a powerful network
✅ Increase the visibility of your organization as an AI pioneer 
✅ Become part of an inspiring ecosystem where collaboration is key 

🗓️ Deadline for applications: July 25, 2025

Interested in more information or the application form? Follow the link below: https://lnkd.in/etNzMRHD

#NationalAIChallenge #AI #AIinNetherlands",04/29/2025,0.050662510097026825
"Excited to see KickstartAI spotlighted by Frans Muller, CEO of Ahold Delhaize 🙌 

At Kickstart AI, we believe that unlocking the full potential of AI requires bold ambition and cross-sector collaboration. Together with our founding partners — Ahold Delhaize, ING, KLM Royal Dutch Airlines, and Nederlandse Spoorwegen — we're building real-world AI solutions that drive positive impact for the Netherlands and beyond.

Interested to find out more about our projects? 👉 Then follow this link: https://lnkd.in/e3eahzEZ 

Stay tuned for more info about our renewed partnership with AI Coalitie 4 Nederland | AIC4NL for this year's National AI Challenge! 

#AI",04/28/2025,0.047736626118421555
"At the Dutch AI Congress this week, we had the opportunity to share key insights on how to develop and implement AI solutions in healthcare organizations.

For the past seven months, we’ve been working closely with Erasmus MC to predict patient inflow at the emergency department — a step toward improving efficiency, capacity management, and staffing.

Our Tech Lead, Evertjan P., took the stage to talk about what it really takes to apply AI in hospital operational processes. Here are three of the most important lessons we've learned so far:

💡 Thoroughly understand and define the problem you’re aiming to solve:
This is key to creating a specific goal and a concrete plan.

💡 Assess feasibility: 
What data sources are available, and what level of performance can an AI model achieve based on these? How can we use these AI-driven insights in day-to-day practice?

💡 Determine the processes for tech integration and user adoption:
Ask: What’s the IT infrastructure like? How will the AI tool be presented to end-users? How should it be used in practice?

We’re proud to be part of the AI movement in the Netherlands — and excited for what’s next. 🧡 

A big shoutout to the AI Coalitie 4 Nederland | AIC4NL for organizing this inspiring congress!

#AI #HealthcareAI #HealthcareInnovation",04/25/2025,0.06647399067878723
"Very proud to announce that we once again joined forces with AI Coalitie 4 Nederland | AIC4NL to accelerate AI adoption in the Netherlands. Frans Muller, CEO of Ahold Delhaize, one of the founding partner companies of KickstartAI, today unveiled the second edition of the National AI Challenge, the flagship initiative of our renewed collaboration. 

The National AI Challenge was first introduced by KickstartAI and AI Coalition 4 NL in 2024, aiming to solve  concrete challenges in businesses and social organizations with artificial intelligence. The winner of the first edition, Erasmus MC, has worked with KickstartAI over the past year to improve efficiency and quality of care in the Emergency Department using AI technology.

This year’s National AI Challenge will start at the end of April and will select not one, but two use cases.

Read more about our collaboration in our press release https://lnkd.in/d-MnC-Vc  and stay tuned for more details about how to participate in the Challenge!

Pieter Jeekel Nils Beers Tjarda Voorneman Frans Muller Keely Richardson Klaas Wagenaar

#NationalAIchallenge #nederlandseaicongres #aitechnology#ai",04/24/2025,0.10985670983791351
